ticket_id,workspace_id,ticket_type,status,created_at,resolution_days
494,75,Technical Issue,Resolved,2025-01-25 23:27:37,9
495,75,Technical Issue,Resolved,2025-01-04 04:14:56,13
496,76,Technical Issue,Resolved,2025-01-15 07:45:47,1
497,76,Billing,Open,2025-03-11 10:10:17,13
498,76,Billing,Resolved,2025-06-12 05:20:57,7
499,76,Feature Request,Closed,2025-03-20 07:52:11,12
500,76,Bug,Open,2025-06-13 05:37:16,10
501,76,Bug,Open,2025-01-10 17:04:21,9
502,76,Billing,Resolved,2025-04-26 13:18:06,11
503,76,Bug,Resolved,2025-01-01 05:19:34,12
504,76,Technical Issue,Open,2025-03-23 07:42:32,12
505,76,Feature Request,Open,2025-06-08 08:34:03,9
506,76,Billing,Closed,2025-04-15 12:33:05,3
507,76,Billing,Resolved,2025-02-09 09:32:32,6
508,76,Billing,Resolved,2025-06-28 15:53:15,7
509,76,Billing,Closed,2025-04-26 16:03:57,10
510,76,Billing,Closed,2025-03-21 22:40:25,9
511,76,Bug,Closed,2025-01-31 20:46:59,2
512,76,Billing,Open,2025-06-11 06:21:58,8
513,76,Bug,Resolved,2025-02-21 04:33:58,7
514,77,Bug,Closed,2025-06-10 02:21:17,4
515,77,Technical Issue,Closed,2025-05-26 13:32:55,13
516,77,Bug,Resolved,2025-02-27 09:57:18,9
517,77,Technical Issue,Open,2025-01-14 10:19:51,1
518,77,Bug,Open,2025-02-27 12:13:56,11
519,77,Billing,Closed,2025-05-27 09:03:07,2
520,78,Feature Request,Resolved,2025-05-08 18:11:00,6
521,78,Technical Issue,Open,2025-01-15 11:23:24,5
522,78,Feature Request,Closed,2025-03-25 13:33:10,11
523,78,Billing,Resolved,2025-01-20 14:37:24,2
524,78,Billing,Open,2025-05-04 01:11:39,4
525,78,Technical Issue,Resolved,2025-01-31 15:50:36,10
526,78,Billing,Resolved,2025-06-10 18:17:06,5
527,78,Billing,Open,2025-05-04 00:19:15,10
528,78,Billing,Closed,2025-06-28 18:56:16,4
529,78,Bug,Resolved,2025-04-07 19:38:16,2
530,78,Bug,Resolved,2025-04-26 22:54:24,7
531,79,Technical Issue,Resolved,2025-06-03 15:58:48,1
532,80,Feature Request,Closed,2025-05-12 11:37:13,11
533,80,Bug,Closed,2025-06-09 14:48:03,12
534,80,Technical Issue,Open,2025-05-03 17:59:39,1
535,80,Bug,Open,2025-06-19 22:08:24,5
536,80,Bug,Resolved,2025-02-02 12:51:45,9
537,81,Technical Issue,Resolved,2025-04-01 23:59:03,9
538,81,Technical Issue,Resolved,2025-03-03 14:55:17,1
539,81,Feature Request,Resolved,2025-02-12 05:48:51,10
540,81,Feature Request,Open,2025-04-10 16:46:25,10
541,81,Billing,Closed,2025-02-01 22:31:10,3
542,81,Billing,Resolved,2025-02-14 00:52:30,1
543,81,Technical Issue,Resolved,2025-03-05 07:30:40,3
544,82,Feature Request,Closed,2025-03-09 08:51:47,1
545,82,Technical Issue,Open,2025-04-27 19:23:46,1
546,82,Bug,Resolved,2025-04-28 00:23:24,12
547,82,Bug,Open,2025-03-15 05:25:23,12
548,82,Feature Request,Open,2025-03-30 09:09:48,4
549,83,Feature Request,Open,2025-03-24 17:45:55,1
550,83,Feature Request,Closed,2025-03-02 00:03:02,11
551,83,Bug,Closed,2025-03-22 05:32:31,7
552,83,Bug,Resolved,2025-02-18 00:41:23,4
553,83,Feature Request,Closed,2025-04-16 06:48:05,6
554,84,Feature Request,Closed,2025-02-26 01:45:30,12
555,84,Bug,Open,2025-01-04 22:37:59,13
556,84,Bug,Resolved,2025-01-03 20:18:56,3
557,84,Feature Request,Closed,2025-03-12 09:21:45,11
558,84,Technical Issue,Open,2025-01-29 08:34:46,6
559,84,Feature Request,Open,2025-04-09 18:37:19,10
560,84,Billing,Open,2025-05-11 06:51:34,13
561,85,Bug,Closed,2025-02-06 05:43:33,7
562,85,Bug,Closed,2025-02-02 13:12:58,4
563,85,Feature Request,Closed,2025-03-08 02:53:28,11
564,85,Technical Issue,Open,2025-02-10 02:31:57,4
565,85,Bug,Closed,2025-05-24 06:54:44,7
566,85,Billing,Open,2025-04-08 07:22:57,9
567,85,Bug,Open,2025-03-09 16:51:15,11
568,85,Feature Request,Resolved,2025-02-04 17:06:28,4
569,86,Technical Issue,Closed,2025-01-12 04:31:20,1
570,86,Billing,Resolved,2025-06-26 02:02:06,3
571,86,Feature Request,Closed,2025-05-02 03:42:49,4
572,86,Technical Issue,Resolved,2025-03-01 13:36:56,5
573,86,Feature Request,Resolved,2025-05-29 14:17:26,10
574,86,Bug,Open,2025-03-16 03:36:34,9
575,86,Technical Issue,Resolved,2025-01-15 19:51:31,4
576,86,Feature Request,Open,2025-03-14 01:39:31,3
577,86,Bug,Open,2025-02-10 22:23:11,10
578,87,Bug,Open,2025-05-25 21:08:04,2
579,87,Technical Issue,Resolved,2025-02-24 01:44:08,1
580,87,Feature Request,Open,2025-02-08 19:58:42,8
581,87,Feature Request,Resolved,2025-04-28 06:14:54,6
582,87,Feature Request,Closed,2025-05-26 20:02:13,5
583,87,Bug,Closed,2025-04-29 02:58:43,13
584,88,Technical Issue,Open,2025-04-15 04:18:10,13
585,88,Feature Request,Closed,2025-03-19 19:27:08,9
586,88,Technical Issue,Closed,2025-01-14 14:50:54,1
587,88,Technical Issue,Closed,2025-04-05 08:46:08,7
588,88,Technical Issue,Resolved,2025-02-01 05:25:04,8
589,88,Feature Request,Resolved,2025-04-13 04:27:50,3
590,89,Bug,Closed,2025-05-19 17:24:11,11
591,89,Bug,Closed,2025-02-18 13:12:42,1
592,89,Feature Request,Resolved,2025-06-07 18:44:14,7
593,89,Billing,Open,2025-04-08 21:41:50,13
594,89,Billing,Closed,2025-05-07 10:01:47,12
595,89,Bug,Resolved,2025-05-17 22:59:08,5
596,89,Billing,Open,2025-05-21 06:28:54,11
597,89,Feature Request,Closed,2025-03-24 18:43:36,3
598,89,Billing,Closed,2025-04-19 14:57:26,1
599,90,Technical Issue,Resolved,2025-02-03 05:32:57,5
600,90,Billing,Open,2025-03-31 22:17:34,11
601,90,Bug,Open,2025-01-02 21:54:16,4
602,90,Technical Issue,Open,2025-06-26 08:06:26,11
603,90,Billing,Open,2025-05-13 23:25:11,4
604,90,Bug,Open,2025-06-18 04:31:06,3
605,91,Feature Request,Resolved,2025-03-12 12:18:13,2
606,91,Technical Issue,Open,2025-04-15 15:18:55,11
607,91,Feature Request,Open,2025-05-06 11:22:15,4
608,91,Technical Issue,Resolved,2025-04-17 03:01:25,3
609,91,Technical Issue,Open,2025-03-23 23:04:22,13
610,91,Billing,Open,2025-01-16 07:04:26,1
611,91,Billing,Resolved,2025-06-07 23:27:34,12
612,92,Feature Request,Closed,2025-03-15 07:52:17,5
613,92,Billing,Resolved,2025-04-15 13:48:00,4
614,92,Billing,Resolved,2025-03-13 13:27:38,1
615,92,Feature Request,Resolved,2025-05-17 21:35:23,12
616,92,Bug,Resolved,2025-02-18 06:02:46,3
617,93,Technical Issue,Closed,2025-04-23 23:24:41,10
618,93,Bug,Resolved,2025-02-05 14:21:57,11
619,93,Technical Issue,Resolved,2025-06-23 05:23:50,12
620,93,Technical Issue,Closed,2025-01-18 20:47:18,1
621,94,Billing,Closed,2025-03-22 09:58:59,10
622,94,Technical Issue,Open,2025-05-12 10:50:20,4
623,94,Billing,Closed,2025-01-29 02:47:42,1
624,94,Feature Request,Resolved,2025-02-07 06:23:43,2
625,94,Billing,Open,2025-03-18 14:08:51,11
626,94,Bug,Resolved,2025-04-30 13:00:30,1
627,94,Bug,Open,2025-06-01 10:00:35,6
628,94,Technical Issue,Open,2025-01-15 01:35:35,3
629,94,Bug,Resolved,2025-04-10 11:53:59,7
630,95,Feature Request,Resolved,2025-06-12 00:48:42,11
631,95,Billing,Closed,2025-04-24 19:40:23,9
632,95,Bug,Resolved,2025-05-22 16:10:22,13
633,95,Billing,Open,2025-01-08 19:53:35,7
634,95,Billing,Resolved,2025-05-22 09:09:39,12
635,95,Billing,Resolved,2025-06-26 09:13:48,3
636,95,Bug,Open,2025-05-26 09:09:53,1
637,95,Bug,Open,2025-05-01 07:21:01,4
638,95,Billing,Resolved,2025-01-12 00:24:56,13
639,95,Feature Request,Closed,2025-03-16 14:40:50,6
640,95,Feature Request,Closed,2025-03-03 20:17:00,3
641,95,Bug,Closed,2025-01-08 18:15:57,1
642,95,Bug,Resolved,2025-06-23 10:33:27,6
643,95,Feature Request,Closed,2025-03-06 15:44:38,1
644,95,Bug,Open,2025-05-21 20:32:55,9
645,95,Technical Issue,Resolved,2025-02-21 03:52:51,11
646,95,Bug,Open,2025-01-19 06:02:23,12
647,96,Technical Issue,Open,2025-02-01 09:23:54,9
648,96,Feature Request,Open,2025-05-18 19:58:57,1
649,96,Feature Request,Closed,2025-01-11 20:18:33,13
650,96,Bug,Resolved,2025-03-30 20:58:47,4
651,96,Technical Issue,Resolved,2025-01-16 01:33:23,10
652,96,Technical Issue,Resolved,2025-06-11 20:48:14,8
653,96,Technical Issue,Closed,2025-02-10 02:34:42,10
654,97,Technical Issue,Resolved,2025-04-18 13:40:15,4
655,97,Technical Issue,Resolved,2025-02-16 23:06:53,2
656,98,Bug,Closed,2025-04-19 20:43:50,2
657,98,Bug,Closed,2025-02-09 05:01:30,8
658,98,Billing,Closed,2025-06-15 03:38:52,5
659,98,Technical Issue,Open,2025-02-14 11:39:43,7
660,98,Bug,Resolved,2025-06-24 23:55:31,1
661,98,Feature Request,Closed,2025-02-14 15:00:43,5
662,98,Feature Request,Open,2025-03-03 13:19:32,1
663,98,Billing,Resolved,2025-05-22 20:22:24,12
664,98,Bug,Resolved,2025-04-30 21:39:04,13
665,98,Billing,Closed,2025-01-05 01:18:59,8
666,98,Feature Request,Resolved,2025-05-17 20:06:57,4
667,98,Feature Request,Open,2025-01-13 22:56:23,4
668,98,Technical Issue,Open,2025-06-03 23:03:41,2
669,98,Billing,Open,2025-03-03 16:39:18,5
670,98,Billing,Resolved,2025-04-07 05:39:17,1
671,98,Technical Issue,Open,2025-02-15 07:37:47,9
672,98,Bug,Open,2025-05-05 18:11:53,5
673,98,Technical Issue,Resolved,2025-01-11 15:48:26,6
674,99,Feature Request,Resolved,2025-01-14 10:17:05,10
675,99,Billing,Resolved,2025-02-01 09:03:51,7
676,99,Technical Issue,Open,2025-03-29 04:33:40,2
677,99,Feature Request,Open,2025-06-06 07:47:06,4
678,99,Technical Issue,Resolved,2025-06-19 23:32:33,10
679,99,Technical Issue,Resolved,2025-02-23 16:57:12,12
680,99,Billing,Open,2025-02-28 12:34:13,1
681,99,Bug,Open,2025-03-26 04:39:01,10
682,100,Bug,Open,2025-05-01 00:23:27,3
683,100,Billing,Resolved,2025-03-01 23:58:19,9
684,100,Billing,Resolved,2025-05-01 07:24:09,6
685,100,Feature Request,Resolved,2025-01-08 22:22:59,11
686,100,Feature Request,Open,2025-01-27 19:37:44,1
687,100,Technical Issue,Resolved,2025-03-18 08:25:22,5
688,100,Technical Issue,Resolved,2025-04-29 04:02:02,7
689,100,Feature Request,Closed,2025-06-08 09:57:20,4
690,100,Billing,Open,2025-03-20 01:02:05,8
691,100,Billing,Resolved,2025-06-17 12:14:58,10
692,100,Bug,Closed,2025-02-13 06:13:46,5
693,100,Bug,Open,2025-04-15 22:56:26,9
694,100,Bug,Closed,2025-01-04 06:46:55,9
695,100,Bug,Open,2025-04-19 18:08:29,9
696,100,Technical Issue,Open,2025-05-09 09:53:31,1
697,100,Bug,Resolved,2025-01-31 03:20:45,2
698,100,Billing,Resolved,2025-05-01 21:21:48,3
699,100,Feature Request,Open,2025-02-13 03:37:23,4
700,100,Bug,Open,2025-03-08 05:40:23,10
701,101,Technical Issue,Open,2025-06-28 05:40:17,8
702,101,Billing,Closed,2025-06-15 21:52:17,1
703,101,Technical Issue,Resolved,2025-02-22 16:06:07,5
704,101,Bug,Closed,2025-06-26 18:56:18,13
705,101,Feature Request,Resolved,2025-06-02 05:27:38,9
706,101,Technical Issue,Open,2025-05-21 17:44:23,1
707,101,Feature Request,Resolved,2025-06-27 13:30:58,11
708,101,Technical Issue,Closed,2025-05-25 05:07:02,13
709,102,Feature Request,Closed,2025-05-21 00:35:06,7
710,102,Bug,Closed,2025-06-23 14:50:24,1
711,102,Feature Request,Resolved,2025-06-16 03:35:37,7
712,102,Billing,Open,2025-02-25 23:11:51,13
713,103,Billing,Resolved,2025-06-19 06:46:20,4
714,103,Feature Request,Closed,2025-04-09 06:05:28,4
715,103,Feature Request,Closed,2025-02-08 01:53:25,8
716,103,Billing,Resolved,2025-05-04 04:56:32,1
717,103,Bug,Closed,2025-04-17 13:22:49,10
718,103,Feature Request,Closed,2025-01-06 13:23:26,4
719,103,Technical Issue,Resolved,2025-04-24 12:35:26,11
720,103,Bug,Open,2025-05-02 10:40:19,12
721,103,Technical Issue,Open,2025-01-08 10:46:21,13
722,103,Bug,Open,2025-01-08 11:15:52,11
723,104,Feature Request,Open,2025-02-12 04:26:27,9
724,104,Feature Request,Resolved,2025-03-06 10:57:40,11
725,104,Billing,Resolved,2025-04-07 07:24:37,1
726,104,Feature Request,Resolved,2025-06-01 23:18:39,12
727,105,Technical Issue,Closed,2025-04-17 22:44:32,7
728,105,Bug,Resolved,2025-04-10 01:46:47,5
729,105,Technical Issue,Resolved,2025-04-23 12:48:26,11
730,105,Technical Issue,Closed,2025-02-05 05:09:59,2
731,105,Billing,Closed,2025-02-19 21:04:04,1
732,106,Feature Request,Closed,2025-04-08 22:39:55,10
733,106,Billing,Resolved,2025-06-21 02:00:00,5
734,106,Billing,Closed,2025-05-29 23:26:47,7
735,106,Bug,Resolved,2025-05-07 06:49:25,8
736,106,Technical Issue,Open,2025-03-06 11:32:25,3
737,106,Feature Request,Closed,2025-03-05 23:14:05,2
738,106,Bug,Open,2025-01-02 21:43:10,2
739,107,Bug,Open,2025-04-18 05:00:41,11
740,107,Technical Issue,Resolved,2025-03-31 09:35:06,5
741,107,Billing,Resolved,2025-04-03 12:12:16,9
742,107,Billing,Resolved,2025-01-11 08:49:31,6
743,107,Feature Request,Open,2025-04-26 12:45:49,6
744,107,Bug,Resolved,2025-01-30 11:32:30,11
745,107,Feature Request,Resolved,2025-04-27 13:11:48,4
746,108,Feature Request,Resolved,2025-06-19 21:04:25,3
747,108,Bug,Closed,2025-06-04 08:29:10,3
748,108,Billing,Closed,2025-01-29 04:23:01,1
749,108,Feature Request,Resolved,2025-05-19 21:52:18,9
750,108,Billing,Open,2025-06-19 14:13:26,6
751,108,Feature Request,Resolved,2025-04-13 04:52:31,2
752,109,Bug,Resolved,2025-01-24 09:39:32,13
753,109,Bug,Resolved,2025-03-16 01:57:40,1
754,109,Bug,Closed,2025-03-08 19:03:55,8
755,109,Feature Request,Closed,2025-03-21 13:20:35,2
756,110,Bug,Resolved,2025-03-27 08:59:02,7
757,110,Billing,Closed,2025-04-19 17:08:15,5
758,110,Technical Issue,Closed,2025-03-25 04:49:35,13
759,110,Technical Issue,Open,2025-06-06 03:28:37,6
760,110,Billing,Closed,2025-01-17 18:34:27,1
761,110,Billing,Resolved,2025-05-19 03:57:44,7
762,110,Technical Issue,Open,2025-05-24 14:59:06,6
763,110,Technical Issue,Resolved,2025-01-27 04:33:13,4
764,110,Technical Issue,Closed,2025-06-02 10:22:25,1
765,111,Bug,Closed,2025-03-13 17:40:08,6
766,111,Technical Issue,Open,2025-06-17 14:43:11,11
767,111,Feature Request,Open,2025-05-05 14:45:46,13
768,112,Bug,Closed,2025-01-25 06:26:49,7
769,112,Technical Issue,Closed,2025-02-02 12:36:49,7
770,112,Billing,Open,2025-06-01 21:26:09,8
771,112,Feature Request,Resolved,2025-03-03 16:14:10,5
772,112,Bug,Closed,2025-02-12 04:00:56,5
773,113,Bug,Closed,2025-02-12 15:57:13,8
774,113,Billing,Resolved,2025-05-31 04:49:01,4
775,113,Billing,Resolved,2025-04-29 17:04:06,10
776,113,Technical Issue,Resolved,2025-02-24 20:13:04,10
777,113,Feature Request,Closed,2025-01-16 21:42:16,1
778,113,Technical Issue,Open,2025-05-17 11:29:24,13
779,113,Feature Request,Resolved,2025-02-04 06:30:58,5
780,113,Technical Issue,Resolved,2025-04-23 08:44:08,13
781,113,Feature Request,Open,2025-04-29 22:36:38,1
782,113,Feature Request,Resolved,2025-01-08 23:47:07,7
783,114,Technical Issue,Resolved,2025-03-07 04:45:02,12
784,114,Feature Request,Closed,2025-03-17 15:27:25,6
785,114,Technical Issue,Resolved,2025-05-28 05:44:48,8
786,114,Feature Request,Open,2025-03-26 16:36:04,1
787,114,Bug,Open,2025-05-07 14:02:13,13
788,114,Feature Request,Resolved,2025-06-21 22:01:30,10
789,114,Feature Request,Closed,2025-01-18 13:04:29,12
790,115,Bug,Closed,2025-06-20 08:11:49,5
791,115,Bug,Open,2025-01-28 11:59:57,5
792,115,Billing,Open,2025-05-03 03:25:36,11
793,115,Feature Request,Resolved,2025-04-08 15:04:56,7
794,115,Technical Issue,Resolved,2025-02-10 17:57:01,8
795,115,Feature Request,Resolved,2025-04-20 04:21:50,4
796,115,Technical Issue,Resolved,2025-06-07 17:56:49,7
797,115,Feature Request,Closed,2025-02-22 11:30:41,4
798,115,Billing,Closed,2025-06-29 18:29:19,3
799,115,Feature Request,Open,2025-04-11 16:43:50,6
800,115,Feature Request,Open,2025-05-08 20:48:07,4
801,115,Bug,Open,2025-05-02 07:37:03,3
802,116,Bug,Resolved,2025-01-26 05:00:01,13
803,117,Billing,Open,2025-05-12 23:38:57,10
804,117,Billing,Open,2025-04-04 14:45:37,2
805,117,Bug,Resolved,2025-04-09 09:25:29,13
806,117,Billing,Open,2025-06-20 19:21:33,13
807,117,Feature Request,Resolved,2025-03-10 03:20:54,13
808,118,Technical Issue,Resolved,2025-06-24 12:15:01,13
809,118,Technical Issue,Closed,2025-04-02 23:04:24,2
810,118,Bug,Closed,2025-05-25 00:21:16,8
811,119,Feature Request,Closed,2025-04-12 22:32:21,11
812,119,Technical Issue,Resolved,2025-06-01 07:57:54,8
813,119,Bug,Closed,2025-06-20 11:14:52,9
814,119,Bug,Open,2025-03-25 23:14:32,10
815,119,Bug,Open,2025-02-27 03:29:52,2
816,120,Feature Request,Open,2025-02-22 20:14:38,12
817,120,Technical Issue,Resolved,2025-05-03 17:43:10,5
818,120,Billing,Resolved,2025-01-20 16:54:12,8
819,120,Billing,Resolved,2025-06-22 22:15:59,10
820,120,Billing,Open,2025-05-25 11:10:56,8
821,121,Billing,Closed,2025-05-10 23:47:17,10
822,121,Feature Request,Closed,2025-02-14 06:02:07,1
823,121,Technical Issue,Open,2025-04-23 06:59:47,4
824,121,Technical Issue,Closed,2025-02-17 22:10:23,9
825,122,Bug,Closed,2025-03-01 13:14:08,8
826,122,Bug,Closed,2025-06-15 16:25:10,13
827,122,Technical Issue,Closed,2025-05-21 07:21:29,7
828,122,Billing,Open,2025-05-11 06:20:19,11
829,122,Billing,Closed,2025-01-30 08:03:34,12
830,122,Bug,Open,2025-04-19 19:44:57,13
831,122,Bug,Resolved,2025-05-12 18:10:47,9
832,122,Technical Issue,Closed,2025-03-09 14:19:47,7
833,122,Bug,Closed,2025-02-12 17:05:28,1
834,123,Bug,Closed,2025-06-12 07:10:56,3
835,123,Bug,Closed,2025-03-18 04:14:45,5
836,123,Feature Request,Resolved,2025-04-14 06:10:50,7
837,123,Technical Issue,Closed,2025-05-28 01:30:26,3
838,123,Feature Request,Open,2025-02-17 06:45:13,13
839,123,Bug,Open,2025-06-18 14:34:23,13
840,123,Bug,Resolved,2025-05-20 21:15:05,10
841,123,Billing,Resolved,2025-05-22 09:33:48,2
842,123,Feature Request,Resolved,2025-04-24 18:34:20,6
843,123,Bug,Closed,2025-06-03 04:16:35,8
844,123,Bug,Closed,2025-02-01 23:10:29,4
845,123,Technical Issue,Closed,2025-04-10 19:25:43,9
846,123,Feature Request,Resolved,2025-02-01 23:29:22,12
847,123,Billing,Open,2025-02-25 04:05:42,12
848,124,Technical Issue,Open,2025-01-04 15:17:58,4
849,124,Billing,Resolved,2025-01-15 18:46:29,10
850,124,Feature Request,Resolved,2025-02-08 01:45:50,3
851,124,Feature Request,Resolved,2025-04-03 18:05:53,11
852,124,Feature Request,Open,2025-02-04 03:59:13,4
853,124,Feature Request,Open,2025-01-07 07:02:49,9
854,124,Feature Request,Open,2025-02-25 04:36:37,3
855,124,Billing,Resolved,2025-05-14 20:10:23,12
856,124,Technical Issue,Resolved,2025-03-20 04:01:22,6
857,124,Feature Request,Closed,2025-05-14 17:11:01,6
858,124,Feature Request,Resolved,2025-06-02 05:54:14,7
859,125,Billing,Resolved,2025-01-30 23:55:36,12
860,125,Billing,Open,2025-04-13 11:27:06,12
861,125,Billing,Resolved,2025-03-16 20:02:29,2
862,125,Technical Issue,Open,2025-06-02 10:31:55,12
863,125,Billing,Open,2025-02-10 15:26:48,11
864,125,Billing,Closed,2025-05-12 10:27:21,3
865,125,Technical Issue,Resolved,2025-01-24 18:23:24,10
866,126,Feature Request,Open,2025-03-25 20:20:56,1
867,126,Bug,Open,2025-05-30 20:18:30,9
868,127,Billing,Closed,2025-01-05 08:27:22,7
869,127,Technical Issue,Open,2025-02-16 20:05:39,7
870,127,Technical Issue,Closed,2025-01-26 15:37:55,10
871,127,Technical Issue,Resolved,2025-03-21 17:44:50,6
872,127,Billing,Open,2025-03-24 07:05:38,5
873,127,Technical Issue,Closed,2025-03-09 02:10:15,3
874,127,Billing,Closed,2025-01-10 10:34:41,12
875,128,Bug,Closed,2025-05-09 22:10:10,4
876,128,Feature Request,Closed,2025-03-09 12:58:50,6
877,128,Technical Issue,Closed,2025-04-19 17:55:16,6
878,128,Bug,Closed,2025-03-06 22:23:11,5
879,128,Billing,Open,2025-01-04 12:23:15,1
880,129,Billing,Open,2025-02-04 10:20:38,13
881,129,Billing,Closed,2025-03-04 14:13:47,3
882,129,Technical Issue,Open,2025-03-19 16:06:37,6
883,129,Technical Issue,Resolved,2025-03-07 11:47:28,2
884,129,Billing,Open,2025-02-25 11:24:46,7
885,129,Bug,Open,2025-01-18 01:44:44,13
886,129,Billing,Closed,2025-06-01 22:54:07,4
887,129,Technical Issue,Open,2025-03-02 10:59:18,9
888,129,Technical Issue,Closed,2025-03-10 11:03:45,10
889,129,Billing,Closed,2025-04-10 22:01:38,9
890,129,Feature Request,Resolved,2025-01-01 09:01:23,7
891,129,Bug,Closed,2025-05-18 04:45:20,12
892,129,Technical Issue,Resolved,2025-03-23 21:43:32,8
893,129,Technical Issue,Resolved,2025-06-17 03:38:57,3
894,129,Billing,Closed,2025-02-03 15:25:54,11
895,129,Billing,Open,2025-05-01 19:02:30,5
896,129,Billing,Resolved,2025-06-20 20:32:10,2
897,129,Feature Request,Open,2025-03-02 06:42:00,10
898,130,Feature Request,Closed,2025-05-04 09:37:49,10
899,130,Feature Request,Closed,2025-02-04 01:10:55,13
900,130,Technical Issue,Closed,2025-04-19 00:15:08,8
901,130,Billing,Open,2025-02-23 15:11:28,12
902,131,Feature Request,Resolved,2025-04-09 08:01:13,11
903,131,Feature Request,Closed,2025-01-30 21:48:23,7
904,131,Feature Request,Closed,2025-03-22 12:43:01,9
905,131,Feature Request,Resolved,2025-06-19 13:37:52,8
906,131,Bug,Closed,2025-01-10 14:41:59,3
907,131,Technical Issue,Resolved,2025-03-19 00:35:20,1
908,132,Feature Request,Open,2025-03-15 04:38:06,6
909,132,Technical Issue,Resolved,2025-05-31 21:21:07,10
910,132,Feature Request,Closed,2025-04-07 03:12:08,11
911,132,Technical Issue,Open,2025-05-08 05:16:54,10
912,132,Technical Issue,Closed,2025-04-03 00:13:15,1
913,133,Billing,Closed,2025-02-11 07:06:54,3
914,133,Billing,Open,2025-01-25 10:25:10,4
915,133,Feature Request,Open,2025-02-05 11:44:35,13
916,133,Technical Issue,Closed,2025-05-30 08:20:01,6
917,133,Feature Request,Closed,2025-03-25 12:13:46,3
918,133,Feature Request,Closed,2025-05-10 01:13:43,12
919,133,Technical Issue,Open,2025-03-25 22:12:35,7
920,133,Technical Issue,Resolved,2025-04-03 07:17:56,13
921,133,Technical Issue,Closed,2025-02-12 01:32:35,6
922,134,Technical Issue,Open,2025-06-19 16:21:33,3
923,134,Billing,Open,2025-02-01 15:20:45,13
924,134,Feature Request,Open,2025-04-06 17:13:24,8
925,134,Feature Request,Closed,2025-02-25 08:43:41,9
926,134,Bug,Open,2025-02-04 01:43:34,7
927,134,Feature Request,Closed,2025-06-03 02:13:30,7
928,134,Feature Request,Closed,2025-05-24 12:01:03,12
929,135,Billing,Open,2025-05-12 05:27:44,9
930,135,Billing,Open,2025-02-09 03:26:54,13
931,135,Bug,Open,2025-05-18 03:25:55,10
932,135,Feature Request,Resolved,2025-02-16 14:25:26,7
933,135,Bug,Closed,2025-05-20 05:03:33,13
934,136,Technical Issue,Resolved,2025-06-21 22:16:20,3
935,136,Billing,Closed,2025-02-03 06:12:11,1
936,136,Billing,Resolved,2025-04-16 08:33:20,4
937,136,Technical Issue,Resolved,2025-06-23 14:45:40,3
938,136,Billing,Open,2025-02-07 08:11:16,1
939,137,Billing,Resolved,2025-05-04 01:04:55,5
940,137,Technical Issue,Resolved,2025-04-28 04:17:19,7
941,137,Feature Request,Open,2025-02-14 12:30:09,13
942,137,Feature Request,Resolved,2025-06-29 00:11:33,12
943,137,Billing,Open,2025-01-17 13:57:52,8
944,137,Bug,Resolved,2025-02-09 18:12:19,6
945,137,Billing,Open,2025-03-16 11:55:07,1
